Name,IsBot,PlayerID,Team,TeamID,TeamScore,RoundNumber,Tick,Time,ClockTime,PosX,PosY,PosZ,VelX,VelY,VelZ,ViewDirectionX,ViewDirectionY,KillEvent,KilledBy,Killed,Assisters,Kills,Deaths,Assists,AttackedBy,Attackers,HealthDamageTaken,ArmorDamageTaken,BombPlanted,BombDefused,BombPlantSite,BombDefuseSite,FlashDuration
Rock,true,5,CounterTerrorists,3,0,2,9984,156.00,96.16,-21.813171,-1862.929565,-335.969055,228.371094,101.718750,0.000000,18.326233,-1.753693,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10048,157.00,95.16,969.003235,-185.618408,-159.968750,52.394531,-244.449219,0.000000,-126.288872,-1.925354,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10048,157.00,95.16,-1286.905273,-957.028198,-312.204285,151.953125,141.816406,-48.511719,24.245117,1.704941,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10048,157.00,95.16,1118.516357,83.535149,-159.968750,-134.890625,-151.759766,0.000000,-126.371613,-1.925354,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10048,157.00,95.16,206.429565,-1796.562378,-335.968872,249.351562,-18.000000,0.000000,41.070679,-1.925354,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10048,157.00,95.16,-782.182251,-754.056152,-333.020752,250.000000,0.277344,0.007812,-0.792725,-1.925354,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10048,157.00,95.16,963.110413,-22.659180,-159.968750,-114.085938,-213.656250,0.000000,-100.787888,-1.925354,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10112,158.00,94.16,906.682312,-408.388000,-159.968750,-145.917969,-188.894531,0.000000,-164.129913,-1.997101,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10112,158.00,94.16,-1066.517700,-876.685852,-320.012878,235.945312,43.910156,28.695312,8.460159,0.384857,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10112,158.00,94.16,944.862244,-44.856567,-159.968750,-143.777344,-192.804688,0.000000,-108.074913,-1.997101,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10112,158.00,94.16,411.181793,-1720.753296,-335.968750,109.177734,185.523438,0.000000,80.140442,-1.997101,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10112,158.00,94.16,-539.076233,-734.295532,-321.503174,248.160156,-30.281250,124.078125,-12.783279,-1.997101,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10112,158.00,94.16,992.700745,-255.306763,-159.968750,71.925781,-239.429688,0.000000,-125.490990,-1.997101,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10176,159.00,93.16,-829.169495,-841.211487,-330.574463,237.730469,32.941406,-49.718750,7.855225,0.329926,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10176,159.00,93.16,972.882141,-272.664429,-159.968750,8.847656,-243.125000,0.000000,-136.671295,-1.966553,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10176,159.00,93.16,424.848938,-1520.970581,-279.968750,-131.839844,175.492188,0.000000,94.321045,-1.966553,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10176,159.00,93.16,-350.379395,-755.153503,-279.968750,230.277344,23.992188,0.000000,-38.239624,-1.966553,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10176,159.00,93.16,945.017761,-421.486084,-159.968750,63.972656,-238.480469,0.000000,-157.561462,-1.966553,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10176,159.00,93.16,688.079346,-491.164429,-159.968750,-248.320312,-28.929688,0.000000,-174.069092,-1.966553,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10240,160.00,92.16,-596.256714,-834.527527,-333.229614,210.425781,-112.183594,0.101562,7.855225,0.329926,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10240,160.00,92.16,845.071716,-450.233398,-159.968750,-222.246094,-99.304688,0.000000,-165.745926,-1.836090,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10240,160.00,92.16,416.092010,-1286.573608,-279.968750,86.634766,198.617188,0.000000,79.427032,-1.836090,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10240,160.00,92.16,-158.342773,-831.362915,-279.968750,199.359375,-117.250000,0.000000,-37.370682,-1.836090,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10240,160.00,92.16,767.533386,-511.061401,-159.968750,-247.738281,-33.554688,0.000000,-173.569916,-1.836090,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10240,160.00,92.16,439.586456,-518.566345,-159.968750,-248.371094,-28.496094,0.000000,-173.511536,-1.836090,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10304,161.00,91.16,190.407776,-536.836182,-159.968750,-249.999023,0.753906,0.000000,177.071808,-1.609497,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10304,161.00,91.16,-461.485718,-815.651489,-282.707886,-13.171875,231.671875,-6.585938,7.855225,0.329926,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10304,161.00,91.16,640.776855,-499.956665,-159.968750,-43.117188,-7.687500,0.000000,-172.010529,-1.609497,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10304,161.00,91.16,407.482452,-1093.215088,-223.968750,47.849609,217.414062,0.000000,43.536758,-1.609497,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10304,161.00,91.16,-67.254578,-1022.411133,-223.968750,-1.500000,-249.832031,0.000000,38.884399,-1.609497,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10304,161.00,91.16,518.851501,-536.471558,-159.968750,-249.128906,-20.843750,0.000000,-175.502808,-1.609497,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10368,162.00,90.16,-21.246033,-546.056030,-159.968750,-207.109375,85.285156,0.000000,164.164581,-1.323853,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10368,162.00,90.16,-413.031372,-720.727234,-279.968750,0.000000,-89.265625,0.000000,-14.035034,1.732407,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10368,162.00,90.16,479.530884,-521.307068,-159.968750,-248.082031,-30.910156,0.000000,-173.255432,-1.304626,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10368,162.00,90.16,489.940948,-910.810608,-223.968750,204.742188,-35.859375,0.000000,20.817383,-1.304626,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10368,162.00,90.16,74.658920,-1048.482788,-223.968750,-9.094238,143.578125,0.000000,80.472443,-1.304626,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10368,162.00,90.16,270.463226,-559.279663,-159.968750,-249.503906,-15.742188,0.000000,-177.178574,-1.304626,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10432,163.00,89.16,235.752258,-562.114014,-159.968750,-249.322266,-18.390625,0.000000,-177.076599,-0.932800,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10432,163.00,89.16,726.028992,-883.148071,-159.968750,249.355469,17.960938,0.000000,49.302521,-0.932800,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10432,163.00,89.16,88.284019,-913.275635,-223.968750,0.000000,0.000000,0.000000,91.883484,-6.194580,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10432,163.00,89.16,20.985235,-572.522034,-159.968750,-239.971924,-3.667969,0.000000,-175.356216,-0.932800,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10432,163.00,89.16,-237.750244,-456.162354,-159.968750,-100.566406,142.429688,0.000000,150.496887,-1.079071,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10432,163.00,89.16,-268.752563,-786.920288,-279.968750,195.359375,120.546875,0.000000,-0.092346,0.495071,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10496,164.00,88.16,-12.169312,-570.750122,-159.968750,-239.968750,-3.898438,0.000000,-130.666931,1.898926,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10496,164.00,88.16,907.949097,-772.084534,-159.968750,56.468750,238.519531,0.000000,88.679565,3.057632,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10496,164.00,88.16,57.031254,-914.722656,-223.968750,0.000000,0.000000,0.000000,89.734955,-5.981369,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10496,164.00,88.16,-217.053589,-563.736877,-159.968750,-239.453125,-16.191406,0.000000,-76.292839,11.606369,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10496,164.00,88.16,-402.378418,-435.747803,-244.891357,-235.250000,-15.500000,-183.281250,-135.564423,-0.506058,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10496,164.00,88.16,-116.934509,-871.163574,-279.968750,56.796875,-188.226562,0.000000,-48.052490,2.722549,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10560,165.00,87.16,-56.781372,-970.500977,-234.714600,0.000000,139.925781,-69.964844,4.225281,0.659866,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10560,165.00,87.16,-214.686035,-561.511597,-159.968750,0.007812,1.902344,0.000000,173.149689,-0.202560,false,,,,0,0,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10560,165.00,87.16,957.798706,-543.729919,-159.968750,11.785156,104.695312,0.000000,163.168274,1.272705,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10560,165.00,87.16,57.031254,-914.722656,-223.968750,0.000000,0.000000,0.000000,90.763885,-6.001617,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10560,165.00,87.16,-246.686401,-563.968628,-147.968018,0.464844,0.007812,0.000000,1.286774,2.072983,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10560,165.00,87.16,-476.663208,-618.448669,-283.754272,-171.378906,-168.015625,-75.828125,-90.968857,-5.847473,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10624,166.00,86.16,-246.721313,-541.031250,-147.967468,0.000000,0.000000,0.000000,0.302124,1.886215,false,,,,0,0,0,"Stone,Rock","Stone,Rock",46,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10624,166.00,86.16,-652.622070,-758.199402,-332.612793,-125.023438,-44.285156,-4.582031,-19.530945,-8.243866,false,,,,0,0,0,"Stone,Rock","Stone,Rock",46,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10624,166.00,86.16,-50.014221,-1055.530884,-223.968750,100.054688,-129.507812,0.000000,17.012665,1.567612,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10624,166.00,86.16,-214.685791,-558.185242,-107.426392,0.015625,13.359375,64.484375,170.553833,36.311523,false,,,,0,0,0,"Stone,Rock","Stone,Rock",46,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10624,166.00,86.16,959.093262,-532.256653,-159.968750,0.000000,0.000000,0.000000,-178.289215,-0.069351,false,,,,0,0,0,"Stone,Rock","Stone,Rock",46,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10624,166.00,86.16,63.578896,-914.311707,-223.968750,83.510254,21.785156,0.000000,90.865509,-6.000244,false,,,,0,0,0,"Stone,Rock","Stone,Rock",46,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10688,167.00,85.16,134.968536,-1113.559326,-223.968750,-0.007812,52.328125,0.000000,87.247589,-0.934875,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10688,167.00,85.16,-214.678833,-552.233337,-159.968750,0.000000,0.000000,0.000000,0.892975,1.359222,false,,,,0,0,0,Rock,Rock,75,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10688,167.00,85.16,959.809143,-589.109314,-159.968750,-0.550781,-108.011719,0.000000,179.004028,2.547119,false,,,,0,0,0,Rock,Rock,75,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10688,167.00,85.16,68.236084,-718.762573,-167.346313,6.820312,239.902344,119.953125,90.153473,8.510971,false,,,,0,0,0,Rock,Rock,75,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10688,167.00,85.16,-246.682434,-563.968750,-147.968018,0.000000,0.000000,0.000000,-0.403412,1.695328,false,,,,0,0,0,Rock,Rock,75,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10688,167.00,85.16,-518.944336,-716.706055,-311.437256,180.339844,158.359375,90.167969,0.475845,-6.808777,false,,,,0,0,0,Rock,Rock,75,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10752,168.00,84.16,-456.031860,-672.209595,-267.981079,-0.007812,-1.632812,-0.003906,-5.957336,-7.353973,false,,,,0,0,0,Rock,Rock,5,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10752,168.00,84.16,134.968628,-940.152893,-223.968750,0.000000,221.785156,0.000000,86.890198,-1.484863,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10752,168.00,84.16,-214.678833,-552.233337,-159.968750,0.000000,0.000000,0.000000,-6.827667,5.179718,false,,,,0,0,0,Rock,Rock,5,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10752,168.00,84.16,1034.649902,-605.761658,-159.968750,121.109375,18.648438,0.000000,177.335480,1.281616,false,,,,0,0,0,Rock,Rock,5,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10752,168.00,84.16,74.159309,-588.601807,-159.968750,0.000000,0.000000,0.000000,164.458801,5.666885,false,,,,0,0,0,Rock,Rock,5,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10752,168.00,84.16,-313.785950,-559.509094,-154.733521,-111.328125,-95.421875,-62.484375,-5.390503,4.540100,false,,,,0,0,0,Rock,Rock,5,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10816,169.00,83.16,114.994064,-566.473267,-159.968750,119.521973,74.738281,0.000000,170.662292,6.631287,true,Shark,Crusher,Rock,1,0,0,"Crusher,Shark","Crusher,Shark",77,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10816,169.00,83.16,-347.816162,-588.671692,-175.968750,0.000000,0.000000,0.000000,-0.087204,1.627686,false,,,Rock,0,0,0,"Shark,Crusher","Shark,Crusher",77,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10816,169.00,83.16,-429.891113,-765.015015,-279.968750,172.203125,-101.542969,0.000000,0.057343,-7.388306,false,,,Rock,0,0,0,"Crusher,Shark","Crusher,Shark",77,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10816,169.00,83.16,104.729820,-705.671143,-160.800659,-57.883301,232.914062,116.453125,58.675232,2.034882,false,,,Rock,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10816,169.00,83.16,-214.678833,-552.233337,-159.968750,0.000000,0.000000,0.000000,-7.846298,5.463989,true,Shark,Crusher,Rock,0,1,0,"Crusher,Shark","Crusher,Shark",77,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10816,169.00,83.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,-103.911781,1.536377,false,,,Rock,0,0,1,"Crusher,Shark","Crusher,Shark",77,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10880,170.00,82.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,-145.871658,3.951645,false,,,,0,0,1,Shark,Shark,39,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10880,170.00,82.16,153.156372,-540.152527,-159.968750,1.828125,-20.542969,0.000000,-174.914703,5.560455,false,,,,1,0,0,Shark,Shark,39,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10880,170.00,82.16,-347.816162,-588.671692,-175.968750,0.000000,0.000000,0.000000,9.232635,3.665314,false,,,,0,0,0,Shark,Shark,39,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10880,170.00,82.16,-288.576660,-772.848450,-279.968750,160.531250,33.597656,0.000000,11.944885,-12.298508,false,,,,0,0,0,Shark,Shark,39,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10880,170.00,82.16,87.821091,-470.553589,-159.968750,96.468750,203.578125,0.000000,38.077576,6.214828,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10880,170.00,82.16,-214.678833,-552.233337,-159.968750,0.000000,0.000000,0.000000,-7.846298,5.463989,false,,,,0,1,0,Shark,Shark,39,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,10944,171.00,81.16,-98.241943,-735.560242,-279.968750,-0.007812,34.906250,0.000000,14.481354,-23.759308,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,10944,171.00,81.16,301.866577,-461.335083,-159.968750,239.927734,-5.906250,0.000000,-0.780029,4.729950,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,10944,171.00,81.16,-214.678833,-552.233337,-159.968750,0.000000,0.000000,0.000000,-7.846298,5.463989,false,,,,0,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,10944,171.00,81.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,170.597076,4.379089,false,,,,0,0,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,10944,171.00,81.16,100.226234,-612.863586,-159.968750,0.000000,0.000000,0.000000,177.115753,5.565262,false,,,,1,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,10944,171.00,81.16,-347.816162,-588.671692,-175.968750,0.000000,0.000000,0.000000,12.569397,1.156998,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11008,172.00,80.16,97.627686,-695.666931,-159.968750,30.424316,180.968750,0.000000,175.995148,28.485840,false,,,,1,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11008,172.00,80.16,-347.816162,-588.671692,-175.968750,0.000000,0.000000,0.000000,6.482620,0.951691,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11008,172.00,80.16,-115.248779,-731.466553,-279.968750,-60.550781,-12.230469,0.000000,6.712646,-22.750977,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11008,172.00,80.16,494.010315,-523.637268,-159.968750,239.585938,-14.089844,0.000000,-3.062439,5.142639,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11008,172.00,80.16,1360.599365,487.095367,-159.968750,-231.046875,14.726562,0.000000,-92.029381,2.000198,false,,,,0,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11008,172.00,80.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,171.251465,4.435730,false,,,,0,0,1,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11072,173.00,79.16,-111.592224,-822.310791,-279.968750,-102.765625,133.839844,0.000000,36.950104,-19.553604,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11072,173.00,79.16,732.908936,-545.744995,-159.968750,239.566406,-14.402344,0.000000,1.227722,4.042633,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11072,173.00,79.16,1196.876953,458.483795,-159.968750,-89.179688,-187.810547,0.000000,-109.232941,1.953857,false,,,,0,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11072,173.00,79.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,171.921967,4.390411,false,,,,0,0,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11072,173.00,79.16,107.252380,-597.850403,-159.968750,105.678711,-151.957031,0.000000,-145.656052,29.420013,false,,,,1,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11072,173.00,79.16,-344.022705,-588.250427,-175.968750,76.617188,8.511719,0.000000,6.341171,0.919769,false,,,,0,0,0,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11136,174.00,78.16,130.324097,-693.659729,-159.968750,-24.149414,190.476562,0.000000,-171.625336,24.817429,false,,,,1,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11136,174.00,78.16,-304.031494,-582.084656,-175.968750,0.000000,0.000000,0.000000,5.345184,0.670502,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11136,174.00,78.16,-170.792969,-789.458618,-279.968750,5.566406,-207.921875,0.000000,-0.050125,-16.364822,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11136,174.00,78.16,941.797058,-458.575439,-159.968750,126.402344,204.015625,0.000000,71.545029,3.162354,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11136,174.00,78.16,1198.769287,300.225128,-159.968750,0.000000,0.000000,0.000000,-111.542130,2.563934,false,,,,0,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11136,174.00,78.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,160.899597,8.307037,false,,,,0,0,1,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11200,175.00,77.16,-156.537842,-839.967346,-279.968750,0.000000,0.000000,0.000000,35.877914,-17.227249,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11200,175.00,77.16,1011.568848,-231.172791,-159.968750,122.996094,206.085938,0.000000,54.550201,2.090149,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11200,175.00,77.16,1146.745728,184.523392,-159.968689,-85.953125,-185.079102,-131.226562,-110.304108,5.037231,false,,,,0,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11200,175.00,77.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,148.202484,9.195557,false,,,,0,0,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11200,175.00,77.16,46.505005,-589.338806,-159.968750,-101.454590,-68.777344,0.000000,-133.559082,23.364487,false,,,,1,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11200,175.00,77.16,-304.031616,-580.524902,-175.968750,-0.007812,2.542969,0.000000,8.776016,0.523911,false,,,,0,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11264,176.00,76.16,-304.031616,-577.994812,-175.968750,-0.007812,2.511719,0.000000,8.692596,0.530426,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11264,176.00,76.16,-104.048950,-873.402466,-279.968750,149.476562,-159.406250,0.000000,41.799896,-15.543243,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11264,176.00,76.16,1175.540527,-131.006653,-159.968750,238.984375,22.019531,0.000000,0.869980,6.242645,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11264,176.00,76.16,991.657104,26.732952,-159.968750,-153.242188,-178.674561,0.000000,-101.192665,4.148026,false,,,,0,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11264,176.00,76.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,147.095276,8.879700,false,,,,0,0,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11264,176.00,76.16,21.656475,-610.286194,-159.968750,0.000000,0.000000,0.000000,-129.380493,23.608246,false,,,,1,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11328,177.00,75.16,937.430298,-200.463440,-159.968750,-4.031250,-239.964844,0.000000,-90.159988,0.867233,false,,,,0,1,0,,,0,0,false,false,,,0.00
Rock,true,5,CounterTerrorists,3,0,2,11328,177.00,75.16,1049.065674,-603.546204,-159.968750,0.000000,0.000000,0.000000,145.971558,8.494492,false,,,,0,0,1,,,0,0,false,false,,,0.00
Shark,true,6,CounterTerrorists,3,0,2,11328,177.00,75.16,21.656475,-610.286194,-159.968750,0.000000,0.000000,0.000000,-129.327972,23.617172,false,,,,1,0,0,,,0,0,false,false,,,0.00
Stone,true,7,Terrorists,2,0,2,11328,177.00,75.16,-379.911743,-562.660217,-199.402588,-187.296875,22.484375,-187.484375,138.211426,0.000687,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11328,177.00,75.16,-56.785645,-958.676147,-240.626953,0.000000,0.000000,0.000000,62.606277,-9.409790,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11328,177.00,75.16,1411.706299,-112.761230,-159.968750,213.125000,110.351562,0.000000,38.214905,8.662384,false,,,,0,0,0,,,0,0,false,false,,,0.00
Trapper,true,2,Terrorists,2,0,2,11392,178.00,74.16,-68.744568,-1024.480469,-223.968750,30.593750,-193.781250,0.000000,39.293976,0.441513,false,,,,0,0,0,,,0,0,false,false,,,0.00
Green,false,0,CounterTerrorists,3,0,2,11392,178.00,74.16,1434.966675,-94.430847,-143.147522,0.000000,0.000000,252.328125,39.864929,31.460037,false,,,,0,0,0,,,0,0,false,false,,,0.00
Crusher,true,4,Terrorists,2,0,2,11392,178.00,74.16,936.789490,-247.049866,-159.968750,0.000000,0.000000,0.000000,-72.695847,6.528290,false,,,,0,1,0,,,0,0,false,false,,,0.00
